[CPIAUCSL | 96/139 | pre_release] 2022-12 as of 2023-01-11
[CPIAUCSL | 97/139 | month_open] 2023-01 as of 2023-01-01
[CPIAUCSL | 97/139 | mid_month] 2023-01 as of 2023-01-15
[CPIAUCSL | 97/139 | month_end] 2023-01 as of 2023-01-31
[CPIAUCSL | 97/139 | pre_release] 2023-01 as of 2023-02-13
[CPIAUCSL | 98/139 | month_open] 2023-02 as of 2023-02-01
[CPIAUCSL | 98/139 | mid_month] 2023-02 as of 2023-02-15
[CPIAUCSL | 98/139 | month_end] 2023-02 as of 2023-02-28
[CPIAUCSL | 98/139 | pre_release] 2023-02 as of 2023-03-13
[CPIAUCSL | 99/139 | month_open] 2023-03 as of 2023-03-01
[CPIAUCSL | 99/139 | mid_month] 2023-03 as of 2023-03-15
[CPIAUCSL | 99/139 | month_end] 2023-03 as of 2023-03-31
[CPIAUCSL | 99/139 | pre_release] 2023-03 as of 2023-04-11
[CPIAUCSL | 100/139 | month_open] 2023-04 as of 2023-04-01
[CPIAUCSL | 100/139 | mid_month] 2023-04 as of 2023-04-15
[CPIAUCSL | 100/139 | month_end] 2023-04 as of 2023-04-30
[CPIAUCSL | 100/139 | pre_release] 2023-04 as of 2023-05-09
[CPIAUCSL | 101/139 | month_open] 2023-05 as of 2023-05-01
[CPIAUCSL | 101/139 | mid_month] 2023-05 as of 2023-05-15
[CPIAUCSL | 101/139 | month_end] 2023-05 as of 2023-05-31
[CPIAUCSL | 101/139 | pre_release] 2023-05 as of 2023-06-12
[CPIAUCSL | 102/139 | month_open] 2023-06 as of 2023-06-01
[CPIAUCSL | 102/139 | mid_month] 2023-06 as of 2023-06-15
[CPIAUCSL | 102/139 | month_end] 2023-06 as of 2023-06-30
[CPIAUCSL | 102/139 | pre_release] 2023-06 as of 2023-07-11
[CPIAUCSL | 103/139 | month_open] 2023-07 as of 2023-07-01
[CPIAUCSL | 103/139 | mid_month] 2023-07 as of 2023-07-15
[CPIAUCSL | 103/139 | month_end] 2023-07 as of 2023-07-31
[CPIAUCSL | 103/139 | pre_release] 2023-07 as of 2023-08-09
[CPIAUCSL | 104/139 | month_open] 2023-08 as of 2023-08-01
[CPIAUCSL | 104/139 | mid_month] 2023-08 as of 2023-08-15
[CPIAUCSL | 104/139 | month_end] 2023-08 as of 2023-08-31
[CPIAUCSL | 104/139 | pre_release] 2023-08 as of 2023-09-12
[CPIAUCSL | 105/139 | month_open] 2023-09 as of 2023-09-01
[CPIAUCSL | 105/139 | mid_month] 2023-09 as of 2023-09-15
[CPIAUCSL | 105/139 | month_end] 2023-09 as of 2023-09-30
[CPIAUCSL | 105/139 | pre_release] 2023-09 as of 2023-10-11
[CPIAUCSL | 106/139 | month_open] 2023-10 as of 2023-10-01
[CPIAUCSL | 106/139 | mid_month] 2023-10 as of 2023-10-15
[CPIAUCSL | 106/139 | month_end] 2023-10 as of 2023-10-31
[CPIAUCSL | 106/139 | pre_release] 2023-10 as of 2023-11-13
[CPIAUCSL | 107/139 | month_open] 2023-11 as of 2023-11-01
[CPIAUCSL | 107/139 | mid_month] 2023-11 as of 2023-11-15
[CPIAUCSL | 107/139 | month_end] 2023-11 as of 2023-11-30
[CPIAUCSL | 107/139 | pre_release] 2023-11 as of 2023-12-11
[CPIAUCSL | 108/139 | month_open] 2023-12 as of 2023-12-01
[CPIAUCSL | 108/139 | mid_month] 2023-12 as of 2023-12-15
[CPIAUCSL | 108/139 | month_end] 2023-12 as of 2023-12-31
[CPIAUCSL | 108/139 | pre_release] 2023-12 as of 2024-01-10
[CPIAUCSL | 109/139 | month_open] 2024-01 as of 2024-01-01
[CPIAUCSL | 109/139 | mid_month] 2024-01 as of 2024-01-15
[CPIAUCSL | 109/139 | month_end] 2024-01 as of 2024-01-31
[CPIAUCSL | 109/139 | pre_release] 2024-01 as of 2024-02-12
[CPIAUCSL | 110/139 | month_open] 2024-02 as of 2024-02-01
[CPIAUCSL | 110/139 | mid_month] 2024-02 as of 2024-02-15
[CPIAUCSL | 110/139 | month_end] 2024-02 as of 2024-02-29
[CPIAUCSL | 110/139 | pre_release] 2024-02 as of 2024-03-11
[CPIAUCSL | 111/139 | month_open] 2024-03 as of 2024-03-01
[CPIAUCSL | 111/139 | mid_month] 2024-03 as of 2024-03-15
[CPIAUCSL | 111/139 | month_end] 2024-03 as of 2024-03-31
[CPIAUCSL | 111/139 | pre_release] 2024-03 as of 2024-04-09
[CPIAUCSL | 112/139 | month_open] 2024-04 as of 2024-04-01
[CPIAUCSL | 112/139 | mid_month] 2024-04 as of 2024-04-15
[CPIAUCSL | 112/139 | month_end] 2024-04 as of 2024-04-30
[CPIAUCSL | 112/139 | pre_release] 2024-04 as of 2024-05-14
[CPIAUCSL | 113/139 | month_open] 2024-05 as of 2024-05-01
[CPIAUCSL | 113/139 | mid_month] 2024-05 as of 2024-05-15
[CPIAUCSL | 113/139 | month_end] 2024-05 as of 2024-05-31
[CPIAUCSL | 113/139 | pre_release] 2024-05 as of 2024-06-11
[CPIAUCSL | 114/139 | month_open] 2024-06 as of 2024-06-01
[CPIAUCSL | 114/139 | mid_month] 2024-06 as of 2024-06-15
[CPIAUCSL | 114/139 | month_end] 2024-06 as of 2024-06-30
[CPIAUCSL | 114/139 | pre_release] 2024-06 as of 2024-07-10
[CPIAUCSL | 115/139 | month_open] 2024-07 as of 2024-07-01
[CPIAUCSL | 115/139 | mid_month] 2024-07 as of 2024-07-15
[CPIAUCSL | 115/139 | month_end] 2024-07 as of 2024-07-31
[CPIAUCSL | 115/139 | pre_release] 2024-07 as of 2024-08-13
[CPIAUCSL | 116/139 | month_open] 2024-08 as of 2024-08-01
[CPIAUCSL | 116/139 | mid_month] 2024-08 as of 2024-08-15
[CPIAUCSL | 116/139 | month_end] 2024-08 as of 2024-08-31
[CPIAUCSL | 116/139 | pre_release] 2024-08 as of 2024-09-10
[CPIAUCSL | 117/139 | month_open] 2024-09 as of 2024-09-01
[CPIAUCSL | 117/139 | mid_month] 2024-09 as of 2024-09-15
[CPIAUCSL | 117/139 | month_end] 2024-09 as of 2024-09-30
[CPIAUCSL | 117/139 | pre_release] 2024-09 as of 2024-10-09
[CPIAUCSL | 118/139 | month_open] 2024-10 as of 2024-10-01
[CPIAUCSL | 118/139 | mid_month] 2024-10 as of 2024-10-15
[CPIAUCSL | 118/139 | month_end] 2024-10 as of 2024-10-31
[CPIAUCSL | 118/139 | pre_release] 2024-10 as of 2024-11-12
[CPIAUCSL | 119/139 | month_open] 2024-11 as of 2024-11-01
[CPIAUCSL | 119/139 | mid_month] 2024-11 as of 2024-11-15
[CPIAUCSL | 119/139 | month_end] 2024-11 as of 2024-11-30
[CPIAUCSL | 119/139 | pre_release] 2024-11 as of 2024-12-10
[CPIAUCSL | 120/139 | month_open] 2024-12 as of 2024-12-01
[CPIAUCSL | 120/139 | mid_month] 2024-12 as of 2024-12-15
[CPIAUCSL | 120/139 | month_end] 2024-12 as of 2024-12-31
[CPIAUCSL | 120/139 | pre_release] 2024-12 as of 2025-01-14
[CPIAUCSL | 121/139 | month_open] 2025-01 as of 2025-01-01
[CPIAUCSL | 121/139 | mid_month] 2025-01 as of 2025-01-15
[CPIAUCSL | 121/139 | month_end] 2025-01 as of 2025-01-31
[CPIAUCSL | 121/139 | pre_release] 2025-01 as of 2025-02-11
[CPIAUCSL | 122/139 | month_open] 2025-02 as of 2025-02-01
[CPIAUCSL | 122/139 | mid_month] 2025-02 as of 2025-02-15
[CPIAUCSL | 122/139 | month_end] 2025-02 as of 2025-02-28
[CPIAUCSL | 122/139 | pre_release] 2025-02 as of 2025-03-11
[CPIAUCSL | 123/139 | month_open] 2025-03 as of 2025-03-01
[CPIAUCSL | 123/139 | mid_month] 2025-03 as of 2025-03-15
[CPIAUCSL | 123/139 | month_end] 2025-03 as of 2025-03-31
[CPIAUCSL | 123/139 | pre_release] 2025-03 as of 2025-04-09
[CPIAUCSL | 124/139 | month_open] 2025-04 as of 2025-04-01
[CPIAUCSL | 124/139 | mid_month] 2025-04 as of 2025-04-15
[CPIAUCSL | 124/139 | month_end] 2025-04 as of 2025-04-30
[CPIAUCSL | 124/139 | pre_release] 2025-04 as of 2025-05-12
[CPIAUCSL | 125/139 | month_open] 2025-05 as of 2025-05-01
[CPIAUCSL | 125/139 | mid_month] 2025-05 as of 2025-05-15
[CPIAUCSL | 125/139 | month_end] 2025-05 as of 2025-05-31
[CPIAUCSL | 125/139 | pre_release] 2025-05 as of 2025-06-10
[CPIAUCSL | 126/139 | month_open] 2025-06 as of 2025-06-01
[CPIAUCSL | 126/139 | mid_month] 2025-06 as of 2025-06-15
[CPIAUCSL | 126/139 | month_end] 2025-06 as of 2025-06-30
[CPIAUCSL | 126/139 | pre_release] 2025-06 as of 2025-07-14
[CPIAUCSL | 127/139 | month_open] 2025-07 as of 2025-07-01
[CPIAUCSL | 127/139 | mid_month] 2025-07 as of 2025-07-15
[CPIAUCSL | 127/139 | month_end] 2025-07 as of 2025-07-31
[CPIAUCSL | 127/139 | pre_release] 2025-07 as of 2025-08-11
[CPIAUCSL | 128/139 | month_open] 2025-08 as of 2025-08-01
[CPIAUCSL | 128/139 | mid_month] 2025-08 as of 2025-08-15
[CPIAUCSL | 128/139 | month_end] 2025-08 as of 2025-08-31
[CPIAUCSL | 128/139 | pre_release] 2025-08 as of 2025-09-10
[CPIAUCSL | 129/139 | month_open] 2025-09 as of 2025-09-01
[CPIAUCSL | 129/139 | mid_month] 2025-09 as of 2025-09-15
[CPIAUCSL | 129/139 | month_end] 2025-09 as of 2025-09-30
[CPIAUCSL | 129/139 | pre_release] 2025-09 as of 2025-10-23
[CPIAUCSL | 131/139 | month_open] 2025-11 as of 2025-11-01
[CPIAUCSL | 131/139 | mid_month] 2025-11 as of 2025-11-15
[CPIAUCSL | 131/139 | month_end] 2025-11 as of 2025-11-30
[CPIAUCSL | 131/139 | pre_release] 2025-11 as of 2025-12-17
[CPIAUCSL | 132/139 | month_open] 2025-12 as of 2025-12-01
[CPIAUCSL | 132/139 | mid_month] 2025-12 as of 2025-12-15
[CPIAUCSL | 132/139 | month_end] 2025-12 as of 2025-12-31
[CPIAUCSL | 132/139 | pre_release] 2025-12 as of 2026-01-12
[CPIAUCSL | 133/139 | month_open] 2026-01 as of 2026-01-01
[CPIAUCSL | 133/139 | mid_month] 2026-01 as of 2026-01-15
[CPIAUCSL | 133/139 | month_end] 2026-01 as of 2026-01-31
[CPIAUCSL | 133/139 | pre_release] 2026-01 as of 2026-02-12
[CPIAUCSL | 134/139 | month_open] 2026-02 as of 2026-02-01
[CPIAUCSL | 134/139 | mid_month] 2026-02 as of 2026-02-15
[CPIAUCSL | 134/139 | month_end] 2026-02 as of 2026-02-28
[CPIAUCSL | 134/139 | pre_release] 2026-02 as of 2026-03-10
[CPIAUCSL | 135/139 | month_open] 2026-03 as of 2026-03-01
[CPIAUCSL | 135/139 | mid_month] 2026-03 as of 2026-03-15
[CPIAUCSL | 135/139 | month_end] 2026-03 as of 2026-03-31
[CPIAUCSL | 135/139 | pre_release] 2026-03 as of 2026-04-09
[CPIAUCSL | 136/139 | month_open] 2026-04 as of 2026-04-01
[CPIAUCSL | 136/139 | mid_month] 2026-04 as of 2026-04-15
[CPIAUCSL | 136/139 | month_end] 2026-04 as of 2026-04-30
[CPIAUCSL | 136/139 | pre_release] 2026-04 as of 2026-05-11
[CPIAUCSL | 137/139 | month_open] 2026-05 as of 2026-05-01
[CPIAUCSL | 137/139 | mid_month] 2026-05 as of 2026-05-15
[CPIAUCSL | 137/139 | month_end] 2026-05 as of 2026-05-31
[CPIAUCSL | 137/139 | pre_release] 2026-05 as of 2026-06-09
[CPIAUCSL | 138/139 | month_open] 2026-06 as of 2026-06-01
[CPIAUCSL | 138/139 | mid_month] 2026-06 as of 2026-06-15
[CPIAUCSL | 138/139 | month_end] 2026-06 as of 2026-06-30
[CPIAUCSL | 138/139 | pre_release] 2026-06 as of 2026-07-13
[CPILFESL | 1/139 | month_open] 2015-01 as of 2015-01-01
[CPILFESL | 1/139 | mid_month] 2015-01 as of 2015-01-15
[CPILFESL | 1/139 | month_end] 2015-01 as of 2015-01-31
[CPILFESL | 1/139 | pre_release] 2015-01 as of 2015-02-25
[CPILFESL | 2/139 | month_open] 2015-02 as of 2015-02-01
[CPILFESL | 2/139 | mid_month] 2015-02 as of 2015-02-15
[CPILFESL | 2/139 | month_end] 2015-02 as of 2015-02-28
[CPILFESL | 2/139 | pre_release] 2015-02 as of 2015-03-23
[CPILFESL | 3/139 | month_open] 2015-03 as of 2015-03-01
[CPILFESL | 3/139 | mid_month] 2015-03 as of 2015-03-15
[CPILFESL | 3/139 | month_end] 2015-03 as of 2015-03-31
[CPILFESL | 3/139 | pre_release] 2015-03 as of 2015-04-16
[CPILFESL | 4/139 | month_open] 2015-04 as of 2015-04-01
[CPILFESL | 4/139 | mid_month] 2015-04 as of 2015-04-15
[CPILFESL | 4/139 | month_end] 2015-04 as of 2015-04-30
[CPILFESL | 4/139 | pre_release] 2015-04 as of 2015-05-21
[CPILFESL | 5/139 | month_open] 2015-05 as of 2015-05-01
[CPILFESL | 5/139 | mid_month] 2015-05 as of 2015-05-15
[CPILFESL | 5/139 | month_end] 2015-05 as of 2015-05-31
[CPILFESL | 5/139 | pre_release] 2015-05 as of 2015-06-17
[CPILFESL | 6/139 | month_open] 2015-06 as of 2015-06-01
[CPILFESL | 6/139 | mid_month] 2015-06 as of 2015-06-15
[CPILFESL | 6/139 | month_end] 2015-06 as of 2015-06-30
[CPILFESL | 6/139 | pre_release] 2015-06 as of 2015-07-16
[CPILFESL | 7/139 | month_open] 2015-07 as of 2015-07-01
[CPILFESL | 7/139 | mid_month] 2015-07 as of 2015-07-15
[CPILFESL | 7/139 | month_end] 2015-07 as of 2015-07-31
[CPILFESL | 7/139 | pre_release] 2015-07 as of 2015-08-18
[CPILFESL | 8/139 | month_open] 2015-08 as of 2015-08-01
[CPILFESL | 8/139 | mid_month] 2015-08 as of 2015-08-15
[CPILFESL | 8/139 | month_end] 2015-08 as of 2015-08-31
[CPILFESL | 8/139 | pre_release] 2015-08 as of 2015-09-15
[CPILFESL | 9/139 | month_open] 2015-09 as of 2015-09-01
[CPILFESL | 9/139 | mid_month] 2015-09 as of 2015-09-15
[CPILFESL | 9/139 | month_end] 2015-09 as of 2015-09-30
[CPILFESL | 9/139 | pre_release] 2015-09 as of 2015-10-14
[CPILFESL | 10/139 | month_open] 2015-10 as of 2015-10-01
[CPILFESL | 10/139 | mid_month] 2015-10 as of 2015-10-15
[CPILFESL | 10/139 | month_end] 2015-10 as of 2015-10-31
[CPILFESL | 10/139 | pre_release] 2015-10 as of 2015-11-16
[CPILFESL | 11/139 | month_open] 2015-11 as of 2015-11-01
[CPILFESL | 11/139 | mid_month] 2015-11 as of 2015-11-15
[CPILFESL | 11/139 | month_end] 2015-11 as of 2015-11-30
[CPILFESL | 11/139 | pre_release] 2015-11 as of 2015-12-14
[CPILFESL | 12/139 | month_open] 2015-12 as of 2015-12-01
[CPILFESL | 12/139 | mid_month] 2015-12 as of 2015-12-15
[CPILFESL | 12/139 | month_end] 2015-12 as of 2015-12-31
[CPILFESL | 12/139 | pre_release] 2015-12 as of 2016-01-19
[CPILFESL | 13/139 | month_open] 2016-01 as of 2016-01-01
[CPILFESL | 13/139 | mid_month] 2016-01 as of 2016-01-15
[CPILFESL | 13/139 | month_end] 2016-01 as of 2016-01-31
[CPILFESL | 13/139 | pre_release] 2016-01 as of 2016-02-18
[CPILFESL | 14/139 | month_open] 2016-02 as of 2016-02-01
[CPILFESL | 14/139 | mid_month] 2016-02 as of 2016-02-15
[CPILFESL | 14/139 | month_end] 2016-02 as of 2016-02-29
[CPILFESL | 14/139 | pre_release] 2016-02 as of 2016-03-15
[CPILFESL | 15/139 | month_open] 2016-03 as of 2016-03-01
[CPILFESL | 15/139 | mid_month] 2016-03 as of 2016-03-15
[CPILFESL | 15/139 | month_end] 2016-03 as of 2016-03-31
[CPILFESL | 15/139 | pre_release] 2016-03 as of 2016-04-13
[CPILFESL | 16/139 | month_open] 2016-04 as of 2016-04-01
[CPILFESL | 16/139 | mid_month] 2016-04 as of 2016-04-15
[CPILFESL | 16/139 | month_end] 2016-04 as of 2016-04-30
[CPILFESL | 16/139 | pre_release] 2016-04 as of 2016-05-16
[CPILFESL | 17/139 | month_open] 2016-05 as of 2016-05-01
[CPILFESL | 17/139 | mid_month] 2016-05 as of 2016-05-15
[CPILFESL | 17/139 | month_end] 2016-05 as of 2016-05-31
[CPILFESL | 17/139 | pre_release] 2016-05 as of 2016-06-15
[CPILFESL | 18/139 | month_open] 2016-06 as of 2016-06-01
[CPILFESL | 18/139 | mid_month] 2016-06 as of 2016-06-15
[CPILFESL | 18/139 | month_end] 2016-06 as of 2016-06-30
[CPILFESL | 18/139 | pre_release] 2016-06 as of 2016-07-14
[CPILFESL | 19/139 | month_open] 2016-07 as of 2016-07-01
[CPILFESL | 19/139 | mid_month] 2016-07 as of 2016-07-15
[CPILFESL | 19/139 | month_end] 2016-07 as of 2016-07-31
[CPILFESL | 19/139 | pre_release] 2016-07 as of 2016-08-15
[CPILFESL | 20/139 | month_open] 2016-08 as of 2016-08-01
[CPILFESL | 20/139 | mid_month] 2016-08 as of 2016-08-15
[CPILFESL | 20/139 | month_end] 2016-08 as of 2016-08-31
[CPILFESL | 20/139 | pre_release] 2016-08 as of 2016-09-15
[CPILFESL | 21/139 | month_open] 2016-09 as of 2016-09-01
[CPILFESL | 21/139 | mid_month] 2016-09 as of 2016-09-15
[CPILFESL | 21/139 | month_end] 2016-09 as of 2016-09-30
[CPILFESL | 21/139 | pre_release] 2016-09 as of 2016-10-17
[CPILFESL | 22/139 | month_open] 2016-10 as of 2016-10-01
[CPILFESL | 22/139 | mid_month] 2016-10 as of 2016-10-15
[CPILFESL | 22/139 | month_end] 2016-10 as of 2016-10-31
[CPILFESL | 22/139 | pre_release] 2016-10 as of 2016-11-16
[CPILFESL | 23/139 | month_open] 2016-11 as of 2016-11-01
[CPILFESL | 23/139 | mid_month] 2016-11 as of 2016-11-15
[CPILFESL | 23/139 | month_end] 2016-11 as of 2016-11-30
[CPILFESL | 23/139 | pre_release] 2016-11 as of 2016-12-14
[CPILFESL | 24/139 | month_open] 2016-12 as of 2016-12-01
[CPILFESL | 24/139 | mid_month] 2016-12 as of 2016-12-15
[CPILFESL | 24/139 | month_end] 2016-12 as of 2016-12-31
[CPILFESL | 24/139 | pre_release] 2016-12 as of 2017-01-17
[CPILFESL | 25/139 | month_open] 2017-01 as of 2017-01-01
[CPILFESL | 25/139 | mid_month] 2017-01 as of 2017-01-15
[CPILFESL | 25/139 | month_end] 2017-01 as of 2017-01-31
[CPILFESL | 25/139 | pre_release] 2017-01 as of 2017-02-14
[CPILFESL | 26/139 | month_open] 2017-02 as of 2017-02-01
[CPILFESL | 26/139 | mid_month] 2017-02 as of 2017-02-15
[CPILFESL | 26/139 | month_end] 2017-02 as of 2017-02-28
[CPILFESL | 26/139 | pre_release] 2017-02 as of 2017-03-14
[CPILFESL | 27/139 | month_open] 2017-03 as of 2017-03-01
[CPILFESL | 27/139 | mid_month] 2017-03 as of 2017-03-15
[CPILFESL | 27/139 | month_end] 2017-03 as of 2017-03-31
[CPILFESL | 27/139 | pre_release] 2017-03 as of 2017-04-13
[CPILFESL | 28/139 | month_open] 2017-04 as of 2017-04-01
[CPILFESL | 28/139 | mid_month] 2017-04 as of 2017-04-15
[CPILFESL | 28/139 | month_end] 2017-04 as of 2017-04-30
[CPILFESL | 28/139 | pre_release] 2017-04 as of 2017-05-11
[CPILFESL | 29/139 | month_open] 2017-05 as of 2017-05-01
[CPILFESL | 29/139 | mid_month] 2017-05 as of 2017-05-15
[CPILFESL | 29/139 | month_end] 2017-05 as of 2017-05-31
[CPILFESL | 29/139 | pre_release] 2017-05 as of 2017-06-13
[CPILFESL | 30/139 | month_open] 2017-06 as of 2017-06-01
[CPILFESL | 30/139 | mid_month] 2017-06 as of 2017-06-15
[CPILFESL | 30/139 | month_end] 2017-06 as of 2017-06-30
[CPILFESL | 30/139 | pre_release] 2017-06 as of 2017-07-13
[CPILFESL | 31/139 | month_open] 2017-07 as of 2017-07-01
[CPILFESL | 31/139 | mid_month] 2017-07 as of 2017-07-15
[CPILFESL | 31/139 | month_end] 2017-07 as of 2017-07-31
[CPILFESL | 31/139 | pre_release] 2017-07 as of 2017-08-10
[CPILFESL | 32/139 | month_open] 2017-08 as of 2017-08-01
[CPILFESL | 32/139 | mid_month] 2017-08 as of 2017-08-15
[CPILFESL | 32/139 | month_end] 2017-08 as of 2017-08-31
[CPILFESL | 32/139 | pre_release] 2017-08 as of 2017-09-13
[CPILFESL | 33/139 | month_open] 2017-09 as of 2017-09-01
[CPILFESL | 33/139 | mid_month] 2017-09 as of 2017-09-15
[CPILFESL | 33/139 | month_end] 2017-09 as of 2017-09-30
[CPILFESL | 33/139 | pre_release] 2017-09 as of 2017-10-12
[CPILFESL | 34/139 | month_open] 2017-10 as of 2017-10-01
[CPILFESL | 34/139 | mid_month] 2017-10 as of 2017-10-15
[CPILFESL | 34/139 | month_end] 2017-10 as of 2017-10-31
[CPILFESL | 34/139 | pre_release] 2017-10 as of 2017-11-14
[CPILFESL | 35/139 | month_open] 2017-11 as of 2017-11-01
[CPILFESL | 35/139 | mid_month] 2017-11 as of 2017-11-15
[CPILFESL | 35/139 | month_end] 2017-11 as of 2017-11-30
[CPILFESL | 35/139 | pre_release] 2017-11 as of 2017-12-12
[CPILFESL | 36/139 | month_open] 2017-12 as of 2017-12-01
[CPILFESL | 36/139 | mid_month] 2017-12 as of 2017-12-15
[CPILFESL | 36/139 | month_end] 2017-12 as of 2017-12-31
[CPILFESL | 36/139 | pre_release] 2017-12 as of 2018-01-11
[CPILFESL | 37/139 | month_open] 2018-01 as of 2018-01-01
[CPILFESL | 37/139 | mid_month] 2018-01 as of 2018-01-15
[CPILFESL | 37/139 | month_end] 2018-01 as of 2018-01-31
[CPILFESL | 37/139 | pre_release] 2018-01 as of 2018-02-13
[CPILFESL | 38/139 | month_open] 2018-02 as of 2018-02-01
[CPILFESL | 38/139 | mid_month] 2018-02 as of 2018-02-15
[CPILFESL | 38/139 | month_end] 2018-02 as of 2018-02-28
[CPILFESL | 38/139 | pre_release] 2018-02 as of 2018-03-12
[CPILFESL | 39/139 | month_open] 2018-03 as of 2018-03-01
[CPILFESL | 39/139 | mid_month] 2018-03 as of 2018-03-15
[CPILFESL | 39/139 | month_end] 2018-03 as of 2018-03-31
[CPILFESL | 39/139 | pre_release] 2018-03 as of 2018-04-10
[CPILFESL | 40/139 | month_open] 2018-04 as of 2018-04-01
[CPILFESL | 40/139 | mid_month] 2018-04 as of 2018-04-15
[CPILFESL | 40/139 | month_end] 2018-04 as of 2018-04-30
[CPILFESL | 40/139 | pre_release] 2018-04 as of 2018-05-09
[CPILFESL | 41/139 | month_open] 2018-05 as of 2018-05-01
[CPILFESL | 41/139 | mid_month] 2018-05 as of 2018-05-15
[CPILFESL | 41/139 | month_end] 2018-05 as of 2018-05-31
[CPILFESL | 41/139 | pre_release] 2018-05 as of 2018-06-11
[CPILFESL | 42/139 | month_open] 2018-06 as of 2018-06-01
[CPILFESL | 42/139 | mid_month] 2018-06 as of 2018-06-15
[CPILFESL | 42/139 | month_end] 2018-06 as of 2018-06-30
[CPILFESL | 42/139 | pre_release] 2018-06 as of 2018-07-11
[CPILFESL | 43/139 | month_open] 2018-07 as of 2018-07-01
[CPILFESL | 43/139 | mid_month] 2018-07 as of 2018-07-15
[CPILFESL | 43/139 | month_end] 2018-07 as of 2018-07-31
[CPILFESL | 43/139 | pre_release] 2018-07 as of 2018-08-09
[CPILFESL | 44/139 | month_open] 2018-08 as of 2018-08-01
[CPILFESL | 44/139 | mid_month] 2018-08 as of 2018-08-15
[CPILFESL | 44/139 | month_end] 2018-08 as of 2018-08-31
[CPILFESL | 44/139 | pre_release] 2018-08 as of 2018-09-12
[CPILFESL | 45/139 | month_open] 2018-09 as of 2018-09-01
[CPILFESL | 45/139 | mid_month] 2018-09 as of 2018-09-15
[CPILFESL | 45/139 | month_end] 2018-09 as of 2018-09-30
[CPILFESL | 45/139 | pre_release] 2018-09 as of 2018-10-10
[CPILFESL | 46/139 | month_open] 2018-10 as of 2018-10-01
[CPILFESL | 46/139 | mid_month] 2018-10 as of 2018-10-15
[CPILFESL | 46/139 | month_end] 2018-10 as of 2018-10-31
[CPILFESL | 46/139 | pre_release] 2018-10 as of 2018-11-13
[CPILFESL | 47/139 | month_open] 2018-11 as of 2018-11-01
[CPILFESL | 47/139 | mid_month] 2018-11 as of 2018-11-15
[CPILFESL | 47/139 | month_end] 2018-11 as of 2018-11-30
[CPILFESL | 47/139 | pre_release] 2018-11 as of 2018-12-11
[CPILFESL | 48/139 | month_open] 2018-12 as of 2018-12-01
[CPILFESL | 48/139 | mid_month] 2018-12 as of 2018-12-15
[CPILFESL | 48/139 | month_end] 2018-12 as of 2018-12-31
[CPILFESL | 48/139 | pre_release] 2018-12 as of 2019-01-10
[CPILFESL | 49/139 | month_open] 2019-01 as of 2019-01-01
[CPILFESL | 49/139 | mid_month] 2019-01 as of 2019-01-15
[CPILFESL | 49/139 | month_end] 2019-01 as of 2019-01-31
[CPILFESL | 49/139 | pre_release] 2019-01 as of 2019-02-12
[CPILFESL | 50/139 | month_open] 2019-02 as of 2019-02-01
[CPILFESL | 50/139 | mid_month] 2019-02 as of 2019-02-15
[CPILFESL | 50/139 | month_end] 2019-02 as of 2019-02-28
[CPILFESL | 50/139 | pre_release] 2019-02 as of 2019-03-11
[CPILFESL | 51/139 | month_open] 2019-03 as of 2019-03-01
[CPILFESL | 51/139 | mid_month] 2019-03 as of 2019-03-15
[CPILFESL | 51/139 | month_end] 2019-03 as of 2019-03-31
[CPILFESL | 51/139 | pre_release] 2019-03 as of 2019-04-09
[CPILFESL | 52/139 | month_open] 2019-04 as of 2019-04-01
[CPILFESL | 52/139 | mid_month] 2019-04 as of 2019-04-15
[CPILFESL | 52/139 | month_end] 2019-04 as of 2019-04-30
[CPILFESL | 52/139 | pre_release] 2019-04 as of 2019-05-09
[CPILFESL | 53/139 | month_open] 2019-05 as of 2019-05-01
[CPILFESL | 53/139 | mid_month] 2019-05 as of 2019-05-15
[CPILFESL | 53/139 | month_end] 2019-05 as of 2019-05-31
[CPILFESL | 53/139 | pre_release] 2019-05 as of 2019-06-11
[CPILFESL | 54/139 | month_open] 2019-06 as of 2019-06-01
[CPILFESL | 54/139 | mid_month] 2019-06 as of 2019-06-15
[CPILFESL | 54/139 | month_end] 2019-06 as of 2019-06-30
[CPILFESL | 54/139 | pre_release] 2019-06 as of 2019-07-10
[CPILFESL | 55/139 | month_open] 2019-07 as of 2019-07-01
[CPILFESL | 55/139 | mid_month] 2019-07 as of 2019-07-15
[CPILFESL | 55/139 | month_end] 2019-07 as of 2019-07-31
[CPILFESL | 55/139 | pre_release] 2019-07 as of 2019-08-12
[CPILFESL | 56/139 | month_open] 2019-08 as of 2019-08-01
[CPILFESL | 56/139 | mid_month] 2019-08 as of 2019-08-15
[CPILFESL | 56/139 | month_end] 2019-08 as of 2019-08-31
[CPILFESL | 56/139 | pre_release] 2019-08 as of 2019-09-11
[CPILFESL | 57/139 | month_open] 2019-09 as of 2019-09-01
[CPILFESL | 57/139 | mid_month] 2019-09 as of 2019-09-15
[CPILFESL | 57/139 | month_end] 2019-09 as of 2019-09-30
[CPILFESL | 57/139 | pre_release] 2019-09 as of 2019-10-09
[CPILFESL | 58/139 | month_open] 2019-10 as of 2019-10-01
[CPILFESL | 58/139 | mid_month] 2019-10 as of 2019-10-15
[CPILFESL | 58/139 | month_end] 2019-10 as of 2019-10-31
