fold_id,evaluation_start,evaluation_end,candidate_id,calibration_method,architecture_id,training_mode_regime,mode_accuracy,persistence_accuracy,strongest_baseline,strongest_baseline_accuracy,months,dimension_rmse,growth_bias,inflation_bias,labour_bias,exact_regime_accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,family_accuracy,family_balanced_accuracy,family_macro_f1,transition_precision,transition_recall,transition_f1,false_transition_rate,actual_transition_count,predicted_transition_count,baseline_margin,beats_strongest_baseline,abstention_rate,unique_regimes,maximum_regime_share,regime_collapse,rank_component_macro_f1,rank_component_balanced_accuracy,rank_component_family_macro_f1,rank_component_family_balanced_accuracy,rank_component_baseline_margin,rank_component_transition_recall,rank_component_false_transition_rate,rank_component_dimension_rmse,fold_score,fold_rank
fold_01,2022-08-31,2023-01-31,none__direct_eight_state,none,direct_eight_state,overheating,0.0,0.5,persistence,0.5,6,0.7629915966073942,-0.11959477185026775,-0.3342636097790966,-0.19785418588341463,0.3333333333333333,0.27777777777777773,0.27777777777777773,0.27777777777777773,0.27777777777777773,0.6666666666666666,0.4,0.4000000000000001,0.2,0.5,0.28571428571428575,0.8,2,5,-0.16666666666666669,False,0.0,3,0.5,False,0.8888888888888888,0.9444444444444444,1.0,1.0,0.9444444444444444,0.9444444444444444,0.5,0.8888888888888888,92.05555555555556,1
fold_01,2022-08-31,2023-01-31,none__family_first,none,family_first,overheating,0.0,0.5,persistence,0.5,6,0.7629915966073942,-0.11959477185026775,-0.3342636097790966,-0.19785418588341463,0.3333333333333333,0.27777777777777773,0.4444444444444444,0.27777777777777773,0.3333333333333333,0.5,0.3,0.33333333333333326,0.2,0.5,0.28571428571428575,0.8,2,5,-0.16666666666666669,False,0.0,4,0.5,False,1.0,0.9444444444444444,0.8333333333333334,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.5,0.8888888888888888,90.5,2
fold_01,2022-08-31,2023-01-31,expanding_affine_shrinkage__direct_eight_state,expanding_affine_shrinkage,direct_eight_state,overheating,0.0,0.5,persistence,0.5,6,0.8972974057817553,-0.9230131195337833,-0.14857004065520704,0.18344005064112337,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.5,0.3,0.33333333333333326,0.0,0.0,0.0,1.0,2,4,-0.33333333333333337,False,0.0,2,0.6666666666666666,True,0.5555555555555556,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.5555555555555556,63.66666666666667,3
fold_01,2022-08-31,2023-01-31,expanding_affine_shrinkage__family_first,expanding_affine_shrinkage,family_first,overheating,0.0,0.5,persistence,0.5,6,0.8972974057817553,-0.9230131195337833,-0.14857004065520704,0.18344005064112337,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.1,0.16666666666666669,0.0,0.0,0.0,1.0,2,1,-0.33333333333333337,False,0.0,2,0.8333333333333334,True,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.5555555555555556,61.88888888888889,4
fold_01,2022-08-31,2023-01-31,expanding_bias__direct_eight_state,expanding_bias,direct_eight_state,overheating,0.0,0.5,persistence,0.5,6,0.9637724003860253,-1.0408186641804755,-0.06073094409426553,0.34393720302995723,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,1.0,2,4,-0.33333333333333337,False,0.0,2,0.5,True,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,60.444444444444436,5
fold_01,2022-08-31,2023-01-31,none__family_first_interval_abstain,none,family_first_interval_abstain,overheating,0.0,0.5,persistence,0.5,6,0.7629915966073942,-0.11959477185026775,-0.3342636097790966,-0.19785418588341463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-0.5,False,1.0,1,1.0,True,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.8333333333333334,0.8888888888888888,34.94444444444445,6
fold_01,2022-08-31,2023-01-31,expanding_affine_shrinkage__family_first_interval_abstain,expanding_affine_shrinkage,family_first_interval_abstain,overheating,0.0,0.5,persistence,0.5,6,0.8972974057817553,-0.9230131195337833,-0.14857004065520704,0.18344005064112337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-0.5,False,1.0,1,1.0,True,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.8333333333333334,0.5555555555555556,33.277777777777786,7
fold_01,2022-08-31,2023-01-31,expanding_bias__family_first,expanding_bias,family_first,overheating,0.0,0.5,persistence,0.5,6,0.9637724003860253,-1.0408186641804755,-0.06073094409426553,0.34393720302995723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-0.5,False,0.0,1,1.0,True,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.8333333333333334,0.2222222222222222,31.611111111111118,8
fold_01,2022-08-31,2023-01-31,expanding_bias__family_first_interval_abstain,expanding_bias,family_first_interval_abstain,overheating,0.0,0.5,persistence,0.5,6,0.9637724003860253,-1.0408186641804755,-0.06073094409426553,0.34393720302995723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-0.5,False,1.0,1,1.0,True,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.8333333333333334,0.2222222222222222,31.611111111111118,8
fold_02,2022-11-30,2023-04-30,expanding_affine_shrinkage__direct_eight_state,expanding_affine_shrinkage,direct_eight_state,overheating,0.0,0.5,persistence,0.5,6,0.9004569435497181,-0.026085798858786147,0.14786420523825017,0.10447216308851415,0.16666666666666666,0.25,0.05,0.25,0.08333333333333334,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.5,0.3333333333333333,0.4,0.5,3,2,-0.33333333333333337,False,0.0,2,0.8333333333333334,True,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.6666666666666666,0.4444444444444444,0.8888888888888888,87.33333333333334,1
